sheet_year,block_label,block_month,block_year,berth_label,berth_name,berth_length_ft,group_label,row_index,start_col,start_day,end_day,span_days,span_source,start_date,end_date,date_valid,raw_value,fill
1999,JUNE 1999,6,1999,South Float East - 90',South Float East,90,"",64,T,19,25,7,fill_run,1999-06-19,1999-06-25,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,North Pier West - 410',North Pier West,410,"",70,E,4,5,2,fill_run,1999-07-04,1999-07-05,true,OSV Wild Star,"solid|fg=indexed=""15"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,North Pier West - 410',North Pier West,410,"",70,V,21,24,4,fill_run,1999-07-21,1999-07-24,true,Emergency port call,"solid|fg=indexed=""11"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,North Pier West - 410',North Pier West,410,"",70,Z,25,30,6,fill_run,1999-07-25,1999-07-30,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,North Pier East - 240',North Pier East,240,"",72,V,21,22,2,fill_run,1999-07-21,1999-07-22,true,R/V Iron Harbor,"solid|fg=indexed=""15"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,North Pier East - 240',North Pier East,240,"",72,AA,26,29,4,fill_run,1999-07-26,1999-07-29,true,Tug Western Current,"solid|fg=indexed=""41"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,South Float West - 90',South Float West,90,"",74,D,3,4,2,fill_run,1999-07-03,1999-07-04,true,S/V Deep Wind,"solid|fg=indexed=""11"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,South Float East - 90',South Float East,90,"",75,F,5,9,5,fill_run,1999-07-05,1999-07-09,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,JULY 1999,7,1999,South Float East - 90',South Float East,90,"",75,AC,28,31,4,fill_run,1999-07-28,1999-07-31,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier West - 410',North Pier West,410,"",81,K,10,25,16,fill_run,1999-08-10,1999-08-25,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier West - 410',North Pier West,410,"",81,AA,26,27,2,fill_run,1999-08-26,1999-08-27,true,R/V Quiet Tern,"solid|fg=indexed=""41"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier West - 410',North Pier West,410,"",81,AC,28,28,1,single,1999-08-28,1999-08-28,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier Face - 75',North Pier Face,75,"",82,N,13,20,8,fill_run,1999-08-13,1999-08-20,true,M/Y Coral Wind,"solid|fg=indexed=""51"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier East - 240',North Pier East,240,"",83,I,8,9,2,fill_run,1999-08-08,1999-08-09,true,R/V Iron Harbor,"solid|fg=indexed=""15"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier East - 240',North Pier East,240,"",83,O,14,14,1,single,1999-08-14,1999-08-14,true,R/V Iron Harbor,"solid|fg=indexed=""15"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier East - 240',North Pier East,240,"",83,X,23,23,1,single,1999-08-23,1999-08-23,true,M/V Green Beacon,"solid|fg=indexed=""11"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier East - 240',North Pier East,240,"",83,AA,26,30,5,fill_run,1999-08-26,1999-08-30,true,S/V Iron Petrel,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,North Pier East - 240',North Pier East,240,"",83,AF,31,31,1,single,1999-08-31,1999-08-31,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,South Float West - 90',South Float West,90,"",85,D,3,4,2,fill_run,1999-08-03,1999-08-04,true,M/V Long Wind,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,South Float West - 90',South Float West,90,"",85,AC,28,28,1,single,1999-08-28,1999-08-28,true,S/V Swift Reef,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,South Float East - 90',South Float East,90,"",86,G,6,10,5,fill_run,1999-08-06,1999-08-10,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,South Float East - 90',South Float East,90,"",86,S,18,22,5,fill_run,1999-08-18,1999-08-22,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,AUGUST 1999,8,1999,South Float East - 90',South Float East,90,"",86,Y,24,24,1,single,1999-08-24,1999-08-24,true,S/V Wild Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,North Pier West - 410',North Pier West,410,"",92,B,1,5,5,fill_run,1999-09-01,1999-09-05,true,S/V Iron Petrel,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,North Pier West - 410',North Pier West,410,"",92,O,14,19,6,fill_run,1999-09-14,1999-09-19,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,North Pier West - 410',North Pier West,410,"",92,Z,25,28,4,fill_run,1999-09-25,1999-09-28,true,R/V Iron Ketch,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,North Pier Face - 75',North Pier Face,75,"",93,V,21,22,2,fill_run,1999-09-21,1999-09-22,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,North Pier East - 240',North Pier East,240,"",94,D,3,30,28,fill_run,1999-09-03,1999-09-30,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,SEPTEMBER 1999,9,1999,South Float West - 90',South Float West,90,"",96,I,8,8,1,single,1999-09-08,1999-09-08,true,R/V SALT DRIFT,"solid|fg=indexed=""51"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier West - 410',North Pier West,410,"",103,F,5,5,1,single,1999-10-05,1999-10-05,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier West - 410',North Pier West,410,"",103,I,8,9,2,fill_run,1999-10-08,1999-10-09,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier West - 410',North Pier West,410,"",103,L,11,11,1,single,1999-10-11,1999-10-11,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier West - 410',North Pier West,410,"",103,AB,27,29,3,fill_run,1999-10-27,1999-10-29,true,R/V Long Anchor,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier East - 240',North Pier East,240,"",105,C,2,7,6,fill_run,1999-10-02,1999-10-07,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,North Pier East - 240',North Pier East,240,"",105,R,17,30,14,fill_run,1999-10-17,1999-10-30,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,South Float East - 90',South Float East,90,"",108,J,9,14,6,fill_run,1999-10-09,1999-10-14,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
1999,OCTOBER 1999,10,1999,South Float East - 90',South Float East,90,"",108,AD,29,29,1,single,1999-10-29,1999-10-29,true,R/V SALT DRIFT,"solid|fg=indexed=""42"" |bg=indexed=""64"""
1999,NOVEMBER 1999,11,1999,North Pier West - 410',North Pier West,410,"",114,T,19,30,12,fill_run,1999-11-19,1999-11-30,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,NOVEMBER 1999,11,1999,North Pier East - 240',North Pier East,240,"",116,B,1,5,5,fill_run,1999-11-01,1999-11-05,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
1999,DECEMBER 1999,12,1999,North Pier West - 410',North Pier West,410,"",125,B,1,31,31,fill_run,1999-12-01,1999-12-31,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JANUARY 2000,1,2000,North Pier West - 410',North Pier West,410,"",4,B,1,31,31,fill_run,2000-01-01,2000-01-31,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,FEBRUARY 2000,2,2000,North Pier West - 410',North Pier West,410,"",15,B,1,29,29,fill_run,2000-02-01,2000-02-29,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,FEBRUARY 2000,2,2000,North Pier East - 240',North Pier East,240,"",17,AA,26,27,2,fill_run,2000-02-26,2000-02-27,true,R/V Long Anchor,"solid|fg=theme=""9"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,MARCH 2000,3,2000,North Pier West - 410',North Pier West,410,"",26,B,1,31,31,fill_run,2000-03-01,2000-03-31,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MARCH 2000,3,2000,North Pier East - 240',North Pier East,240,"",28,M,12,20,9,fill_run,2000-03-12,2000-03-20,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MARCH 2000,3,2000,North Pier East - 240',North Pier East,240,"",28,AA,26,27,2,merge,2000-03-26,2000-03-27,true,R/V Long Anchor,"solid|fg=indexed=""11"" |bg=indexed=""64"""
2000,APRIL 2000,4,2000,North Pier West - 410',North Pier West,410,"",37,E,4,7,4,fill_run,2000-04-04,2000-04-07,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,APRIL 2000,4,2000,North Pier West - 410',North Pier West,410,"",37,AA,26,28,3,fill_run,2000-04-26,2000-04-28,true,S/V Iron Petrel,"solid|fg=theme=""9"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,APRIL 2000,4,2000,North Pier East - 240',North Pier East,240,"",39,K,10,15,6,fill_run,2000-04-10,2000-04-15,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,APRIL 2000,4,2000,North Pier East - 240',North Pier East,240,"",39,U,20,25,6,fill_run,2000-04-20,2000-04-25,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,APRIL 2000,4,2000,South Float East - 90',South Float East,90,"",42,X,23,25,3,fill_run,2000-04-23,2000-04-25,true,S/V Silver Harbor,"solid|fg=indexed=""40"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,North Pier West - 410',North Pier West,410,"",48,Y,24,26,3,fill_run,2000-05-24,2000-05-26,true,Barge Long Voyager,"solid|fg=indexed=""42"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,North Pier West - 410',North Pier West,410,"",48,AD,29,29,1,single,2000-05-29,2000-05-29,true,F/V Iron Wind,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,North Pier East - 240',North Pier East,240,"",50,D,3,8,6,fill_run,2000-05-03,2000-05-08,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,North Pier East - 240',North Pier East,240,"",50,L,11,11,1,single,2000-05-11,2000-05-11,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,North Pier East - 240',North Pier East,240,"",50,V,21,26,6,fill_run,2000-05-21,2000-05-26,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,South Float West - 90',South Float West,90,"",52,Z,25,31,7,fill_run,2000-05-25,2000-05-31,true,M/V Wild Reef,"solid|fg=indexed=""15"" |bg=indexed=""64"""
2000,MAY 2000,5,2000,South Float East - 90',South Float East,90,"",53,Y,24,24,1,single,2000-05-24,2000-05-24,true,M/Y Wild Sextant,"solid|fg=indexed=""46"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,North Pier West - 410',North Pier West,410,"",59,B,1,30,30,fill_run,2000-06-01,2000-06-30,true,F/V Iron Wind,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,North Pier Face - 75',North Pier Face,75,"",60,AC,28,28,1,single,2000-06-28,2000-06-28,true,R/V Salt Ledge,"solid|fg=theme=""9"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,North Pier East - 240',North Pier East,240,"",61,D,3,8,6,fill_run,2000-06-03,2000-06-08,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,North Pier East - 240',North Pier East,240,"",61,L,11,11,1,single,2000-06-11,2000-06-11,true,R/V Wild Harbor,"solid|fg=indexed=""45"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,North Pier East - 240',North Pier East,240,"",61,M,12,29,18,fill_run,2000-06-12,2000-06-29,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,South Float West - 90',South Float West,90,"",63,B,1,21,21,fill_run,2000-06-01,2000-06-21,true,M/V Wild Reef,"solid|fg=indexed=""15"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,South Float West - 90',South Float West,90,"",63,X,23,30,8,fill_run,2000-06-23,2000-06-30,true,Barge Wild Skua,"solid|fg=indexed=""46"" |bg=indexed=""64"""
2000,JUNE 2000,6,2000,South Float East - 90',South Float East,90,"",64,Q,16,24,9,fill_run,2000-06-16,2000-06-24,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,North Pier West - 410',North Pier West,410,"",70,B,1,9,9,fill_run,2000-07-01,2000-07-09,true,F/V Iron Wind,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,North Pier West - 410',North Pier West,410,"",70,R,17,31,15,fill_run,2000-07-17,2000-07-31,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,North Pier East - 240',North Pier East,240,"",72,F,5,18,14,fill_run,2000-07-05,2000-07-18,true,Barge Salt Dory,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,North Pier East - 240',North Pier East,240,"",72,AB,27,30,4,fill_run,2000-07-27,2000-07-30,true,R/V Swift Sextant,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float West - 90',South Float West,90,"",74,B,1,1,1,single,2000-07-01,2000-07-01,true,Barge Wild Skua,"solid|fg=indexed=""46"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float West - 90',South Float West,90,"",74,P,15,16,2,fill_run,2000-07-15,2000-07-16,true,M/V Salt Sextant,"solid|fg=indexed=""15"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float East - 90',South Float East,90,"",75,D,3,7,5,fill_run,2000-07-03,2000-07-07,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float East - 90',South Float East,90,"",75,Q,16,16,1,single,2000-07-16,2000-07-16,true,Tug Long Osprey,"solid|fg=indexed=""46"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float East - 90',South Float East,90,"",75,R,17,18,2,fill_run,2000-07-17,2000-07-18,true,Tug Far Reef,"solid|fg=indexed=""45"" |bg=indexed=""64"""
2000,JULY 2000,7,2000,South Float East - 90',South Float East,90,"",75,AA,26,31,6,fill_run,2000-07-26,2000-07-31,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier West - 410',North Pier West,410,"",81,B,1,12,12,fill_run,2000-08-01,2000-08-12,true,R/V Clear Sextant,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier West - 410',North Pier West,410,"",81,P,15,16,2,repeat,2000-08-15,2000-08-16,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier West - 410',North Pier West,410,"",81,AB,27,28,2,fill_run,2000-08-27,2000-08-28,true,R/V Wild Harbor,"solid|fg=theme=""5"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier Face - 75',North Pier Face,75,"",82,E,4,4,1,single,2000-08-04,2000-08-04,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,B,1,4,4,fill_run,2000-08-01,2000-08-04,true,F/V Iron Tide,"solid|fg=indexed=""50"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,G,6,6,1,single,2000-08-06,2000-08-06,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,J,9,10,2,fill_run,2000-08-09,2000-08-10,true,Tug WESTERN CURRENT,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,L,11,11,1,single,2000-08-11,2000-08-11,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,P,15,15,1,single,2000-08-15,2000-08-15,true,R/V IRON DRIFT,"solid|fg=theme=""3"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,V,21,21,1,single,2000-08-21,2000-08-21,true,R/V IRON STRAND,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,Z,25,25,1,single,2000-08-25,2000-08-25,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,North Pier East - 240',North Pier East,240,"",83,AD,29,29,1,single,2000-08-29,2000-08-29,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,South Float West - 90',South Float West,90,"",85,I,8,10,3,fill_run,2000-08-08,2000-08-10,true,Barge Far Cove,"solid|fg=indexed=""45"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,South Float West - 90',South Float West,90,"",85,L,11,31,21,fill_run,2000-08-11,2000-08-31,true,Tug WESTERN CURRENT,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,South Float East - 90',South Float East,90,"",86,I,8,12,5,fill_run,2000-08-08,2000-08-12,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,South Float East - 90',South Float East,90,"",86,U,20,24,5,fill_run,2000-08-20,2000-08-24,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,AUGUST 2000,8,2000,South Float East - 90',South Float East,90,"",86,Z,25,29,5,fill_run,2000-08-25,2000-08-29,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier West - 410',North Pier West,410,"",92,J,9,10,2,fill_run,2000-09-09,2000-09-10,true,M/V High Wind,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier West - 410',North Pier West,410,"",92,P,15,18,4,fill_run,2000-09-15,2000-09-18,true,OSV Wild Star,"solid|fg=theme=""7"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier West - 410',North Pier West,410,"",92,T,19,20,2,fill_run,2000-09-19,2000-09-20,true,Barge Long Voyager,"solid|fg=rgb=""FF92D050"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier West - 410',North Pier West,410,"",92,Y,24,24,1,single,2000-09-24,2000-09-24,true,OSV Wild Star,"solid|fg=theme=""7"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier West - 410',North Pier West,410,"",92,AD,29,30,2,fill_run,2000-09-29,2000-09-30,true,Barge Long Voyager,"solid|fg=rgb=""FF92D050"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier Face - 75',North Pier Face,75,"",93,T,19,20,2,fill_run,2000-09-19,2000-09-20,true,Tug Western Heron,"solid|fg=theme=""3"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier Face - 75',North Pier Face,75,"",93,W,22,26,5,fill_run,2000-09-22,2000-09-26,true,Barge Wild Skua,"solid|fg=rgb=""FF00B0F0"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,D,3,3,1,single,2000-09-03,2000-09-03,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,F,5,5,1,single,2000-09-05,2000-09-05,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,K,10,10,1,single,2000-09-10,2000-09-10,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,M,12,12,1,single,2000-09-12,2000-09-12,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,P,15,15,1,single,2000-09-15,2000-09-15,true,Tug Western Heron,"solid|fg=theme=""3"" tint=""0.7999816888943144"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,North Pier East - 240',North Pier East,240,"",94,AA,26,29,4,fill_run,2000-09-26,2000-09-29,true,M/V High Wind,"solid|fg=rgb=""FFFFC000"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,South Float West - 90',South Float West,90,"",96,B,1,30,30,fill_run,2000-09-01,2000-09-30,true,Tug Western Current,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2000,SEPTEMBER 2000,9,2000,South Float East - 90',South Float East,90,"",97,R,17,17,1,single,2000-09-17,2000-09-17,true,M/V Golden Gannet,"solid|fg=theme=""5"" |bg=indexed=""64"""
2000,OCTOBER 2000,10,2000,North Pier East - 240',North Pier East,240,"",105,H,7,14,8,fill_run,2000-10-07,2000-10-14,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,OCTOBER 2000,10,2000,South Float West - 90',South Float West,90,"",107,B,1,31,31,fill_run,2000-10-01,2000-10-31,true,Tug Western Current,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
2000,OCTOBER 2000,10,2000,South Float East - 90',South Float East,90,"",108,D,3,3,1,single,2000-10-03,2000-10-03,true,Barge Salt Reef,"solid|fg=theme=""8"" tint=""0.3999755851924192"" |bg=indexed=""64"""
2000,OCTOBER 2000,10,2000,South Float East - 90',South Float East,90,"",108,H,7,14,8,fill_run,2000-10-07,2000-10-14,true,S/V Far Horizon,"solid|fg=indexed=""43"" |bg=indexed=""64"""
2000,OCTOBER 2000,10,2000,South Float East - 90',South Float East,90,"",108,Z,25,29,5,fill_run,2000-10-25,2000-10-29,true,S/V SILVER WIND,"solid|fg=theme=""9"" |bg=indexed=""64"""
2000,NOVEMBER 2000,11,2000,North Pier West - 410',North Pier West,410,"",114,I,8,22,15,fill_run,2000-11-08,2000-11-22,true,R/V CLEAR SEXTANT,"solid|fg=indexed=""44"" |bg=indexed=""64"""
2000,NOVEMBER 2000,11,2000,North Pier East - 240',North Pier East,240,"",116,B,1,7,7,fill_run,2000-11-01,2000-11-07,true,F/V SALT FATHOM,"solid|fg=theme=""5"" tint=""0.5999938962981048"" |bg=indexed=""64"""
2000,NOVEMBER 2000,11,2000,South Float West - 90',South Float West,90,"",118,B,1,29,29,fill_run,2000-11-01,2000-11-29,true,Tug Western Current,"solid|fg=theme=""2"" tint=""-0.249977111117893"" |bg=indexed=""64"""
